Authors,Source,Title,Year,Ni (at.%),Ti (at.%),Martensite Start Temperature - MS - (°C),composition,Hf (at.%)
C. Hayrettin; O. Karakoc; I. Karaman; J. H. Mabe; R. Santamarta and J. Pons,Acta Materialia,Two way shape memory effect in NiTiHf high temperature shape memory alloy tubes,2019,50.3,29.7,151,Ni50.3Ti29.7Hf20.0 %,20
C. Hayrettin; O. Karakoc; I. Karaman; J. H. Mabe; R. Santamarta and J. Pons,Acta Materialia,Two way shape memory effect in NiTiHf high temperature shape memory alloy tubes,2019,50.3,29.7,142,Ni50.3Ti29.7Hf20.0 %,20
C. Hayrettin; O. Karakoc; I. Karaman; J. H. Mabe; R. Santamarta and J. Pons,Acta Materialia,Two way shape memory effect in NiTiHf high temperature shape memory alloy tubes,2019,50.3,29.7,141,Ni50.3Ti29.7Hf20.0 %,20
C. Hayrettin; O. Karakoc; I. Karaman; J. H. Mabe; R. Santamarta and J. Pons,Acta Materialia,Two way shape memory effect in NiTiHf high temperature shape memory alloy tubes,2019,50.3,29.7,140,Ni50.3Ti29.7Hf20.0 %,20
C. Hayrettin; O. Karakoc; I. Karaman; J. H. Mabe; R. Santamarta and J. Pons,Acta Materialia,Two way shape memory effect in NiTiHf high temperature shape memory alloy tubes,2019,50.3,29.7,152,Ni50.3Ti29.7Hf20.0 %,20
C. Hayrettin; O. Karakoc; I. Karaman; J. H. Mabe; R. Santamarta and J. Pons,Acta Materialia,Two way shape memory effect in NiTiHf high temperature shape memory alloy tubes,2019,50.3,29.7,157,Ni50.3Ti29.7Hf20.0 %,20
C. Hayrettin; O. Karakoc; I. Karaman; J. H. Mabe; R. Santamarta and J. Pons,Acta Materialia,Two way shape memory effect in NiTiHf high temperature shape memory alloy tubes,2019,50.3,29.7,162,Ni50.3Ti29.7Hf20.0 %,20
G. S. Firstov; J. Van Humbeeck and Y. N. Koval,Materials Science and Engineering: A,High-temperature shape memory alloys,2004,50.4,34.9,150,Ni50.4Ti34.900000000000006Hf14.7 %,14.7
X. Meng; Y. D. Fu; W. Cai; J. Zhang; Q. F. Li and L. C. Zhao,Solid State Phenomena,Martensitic Transformation Behavior and Shape Memory Effect of an Aged Ni-rich Ti-Ni-Hf High Temperature Shape Memory Alloy,2008,50.4,29.6,110,Ni50.4Ti29.6Hf20.0 %,20
X. Meng; Y. D. Fu; W. Cai; J. Zhang; Q. F. Li and L. C. Zhao,Solid State Phenomena,Martensitic Transformation Behavior and Shape Memory Effect of an Aged Ni-rich Ti-Ni-Hf High Temperature Shape Memory Alloy,2008,50.4,29.6,110,Ni50.4Ti29.6Hf20.0 %,20
X. Meng; Y. D. Fu; W. Cai; J. Zhang; Q. F. Li and L. C. Zhao,Solid State Phenomena,Martensitic Transformation Behavior and Shape Memory Effect of an Aged Ni-rich Ti-Ni-Hf High Temperature Shape Memory Alloy,2008,50.4,29.6,110,Ni50.4Ti29.6Hf20.0 %,20
X. Meng; Y. D. Fu; W. Cai; J. Zhang; Q. F. Li and L. C. Zhao,Solid State Phenomena,Martensitic Transformation Behavior and Shape Memory Effect of an Aged Ni-rich Ti-Ni-Hf High Temperature Shape Memory Alloy,2008,50.4,29.6,112,Ni50.4Ti29.6Hf20.0 %,20
X. Meng; Y. D. Fu; W. Cai; J. Zhang; Q. F. Li and L. C. Zhao,Solid State Phenomena,Martensitic Transformation Behavior and Shape Memory Effect of an Aged Ni-rich Ti-Ni-Hf High Temperature Shape Memory Alloy,2008,50.4,29.6,116,Ni50.4Ti29.6Hf20.0 %,20
X. Meng; Y. D. Fu; W. Cai; J. Zhang; Q. F. Li and L. C. Zhao,Solid State Phenomena,Martensitic Transformation Behavior and Shape Memory Effect of an Aged Ni-rich Ti-Ni-Hf High Temperature Shape Memory Alloy,2008,50.4,29.6,125,Ni50.4Ti29.6Hf20.0 %,20
X. Meng; Y. D. Fu; W. Cai; J. Zhang; Q. F. Li and L. C. Zhao,Solid State Phenomena,Martensitic Transformation Behavior and Shape Memory Effect of an Aged Ni-rich Ti-Ni-Hf High Temperature Shape Memory Alloy,2008,50.4,29.6,124,Ni50.4Ti29.6Hf20.0 %,20
X. Meng; Y. D. Fu; W. Cai; J. Zhang; Q. F. Li and L. C. Zhao,Solid State Phenomena,Martensitic Transformation Behavior and Shape Memory Effect of an Aged Ni-rich Ti-Ni-Hf High Temperature Shape Memory Alloy,2008,50.4,29.6,171,Ni50.4Ti29.6Hf20.0 %,20
X. Meng; Y. D. Fu; W. Cai; J. Zhang; Q. F. Li and L. C. Zhao,Solid State Phenomena,Martensitic Transformation Behavior and Shape Memory Effect of an Aged Ni-rich Ti-Ni-Hf High Temperature Shape Memory Alloy,2008,50.4,29.6,242,Ni50.4Ti29.6Hf20.0 %,20
X. Meng; Y. D. Fu; W. Cai; J. Zhang; Q. F. Li and L. C. Zhao,Solid State Phenomena,Martensitic Transformation Behavior and Shape Memory Effect of an Aged Ni-rich Ti-Ni-Hf High Temperature Shape Memory Alloy,2008,50.4,29.6,253,Ni50.4Ti29.6Hf20.0 %,20
X. Meng; Y. D. Fu; W. Cai; J. Zhang; Q. F. Li and L. C. Zhao,Solid State Phenomena,Martensitic Transformation Behavior and Shape Memory Effect of an Aged Ni-rich Ti-Ni-Hf High Temperature Shape Memory Alloy,2008,50.4,29.6,256,Ni50.4Ti29.6Hf20.0 %,20
X. Meng; Y. D. Fu; W. Cai; J. Zhang; Q. F. Li and L. C. Zhao,Solid State Phenomena,Martensitic Transformation Behavior and Shape Memory Effect of an Aged Ni-rich Ti-Ni-Hf High Temperature Shape Memory Alloy,2008,50.4,29.6,252,Ni50.4Ti29.6Hf20.0 %,20
X. Meng; Y. D. Fu; W. Cai; J. Zhang; Q. F. Li and L. C. Zhao,Solid State Phenomena,Martensitic Transformation Behavior and Shape Memory Effect of an Aged Ni-rich Ti-Ni-Hf High Temperature Shape Memory Alloy,2008,50.4,29.6,251,Ni50.4Ti29.6Hf20.0 %,20
X. Meng; Y. D. Fu; W. Cai; J. Zhang; Q. F. Li and L. C. Zhao,Solid State Phenomena,Martensitic Transformation Behavior and Shape Memory Effect of an Aged Ni-rich Ti-Ni-Hf High Temperature Shape Memory Alloy,2008,50.4,29.6,251,Ni50.4Ti29.6Hf20.0 %,20
X. Meng; Y. D. Fu; W. Cai; J. Zhang; Q. F. Li and L. C. Zhao,Solid State Phenomena,Martensitic Transformation Behavior and Shape Memory Effect of an Aged Ni-rich Ti-Ni-Hf High Temperature Shape Memory Alloy,2008,50.4,29.6,251,Ni50.4Ti29.6Hf20.0 %,20
X. Meng; Y. D. Fu; W. Cai; J. Zhang; Q. F. Li and L. C. Zhao,Solid State Phenomena,Martensitic Transformation Behavior and Shape Memory Effect of an Aged Ni-rich Ti-Ni-Hf High Temperature Shape Memory Alloy,2008,50.4,29.6,257,Ni50.4Ti29.6Hf20.0 %,20
X. Meng; Y. D. Fu; W. Cai; J. Zhang; Q. F. Li and L. C. Zhao,Solid State Phenomena,Martensitic Transformation Behavior and Shape Memory Effect of an Aged Ni-rich Ti-Ni-Hf High Temperature Shape Memory Alloy,2008,50.4,29.6,255,Ni50.4Ti29.6Hf20.0 %,20
X. Meng; Y. D. Fu; W. Cai; J. Zhang; Q. F. Li and L. C. Zhao,Solid State Phenomena,Martensitic Transformation Behavior and Shape Memory Effect of an Aged Ni-rich Ti-Ni-Hf High Temperature Shape Memory Alloy,2008,50.4,29.6,258,Ni50.4Ti29.6Hf20.0 %,20
Y. Wu; E. Ertekin and H. Sehitoglu,Acta Materialia,Elastocaloric cooling capacity of shape memory alloys – Role of deformation temperatures; mechanical cycling; stress hysteresis and inhomogeneity of transformation,2017,50.5,36.2,-33,Ni50.5Ti36.2Hf13.3 %,13.3
D. N. Abujudom; M. Y. Kao; P. E. Thoma and D. R. Angst,US5114504,High transformation temperature shape memory alloy,1992,50.5,39.5,-6,Ni50.5Ti39.5Hf10.0 %,10
D. N. Abujudom; M. Y. Kao; P. E. Thoma and D. R. Angst,US5114504,High transformation temperature shape memory alloy,1992,50.5,24.5,308,Ni50.5Ti24.5Hf25.0 %,25
S. Sanjabi; S. Sadrnezhaad and Z. Barber,Materials Science and Technology,Sputter alloying of Ni; Ti and Hf for fabrication of high temperature shape memory thin films,2007,50.5,34.5,-6,Ni50.5Ti34.5Hf15.0 %,15
H. Sehitoglu; Y. Wu; L. Patriarca; G. Li; A. Ojha; S. Zhang; Y. Chumlyakov and M. Nishida,Shape Memory and Superelasticity,Superelasticity and Shape Memory Behavior of NiTiHf Alloys,2017,50.5,36.2,-16,Ni50.5Ti36.2Hf13.3 %,13.3
D. Angst; P. Thoma and M. Kao,Journal de Physique IV,The Effect of Hafnium Content on the Transformation Temperatures of Ni49Ti51-xHfx. Shape Memory Alloys,1995,50.5,39.5,-6,Ni50.5Ti39.5Hf10.0 %,10
Y. Wu; L. Patriarca; H. Sehitoglu and Y. Chumlyakov,Scripta Materialia,Ultrahigh tensile transformation strains in new Ni50.5Ti36.2Hf13.3 shape memory alloy,2016,50.5,36.2,-32,Ni50.5Ti36.2Hf13.3 %,13.3
X. L. Meng; W. Cai; F. Chen and L. C. Zhao,Scripta Materialia,Effect of aging on martensitic transformation and microstructure in Ni-rich TiNiHf shape memory alloy,2006,50.6,29.4,53,Ni50.6Ti29.4Hf20.0 %,20
X. L. Meng; W. Cai; F. Chen and L. C. Zhao,Scripta Materialia,Effect of aging on martensitic transformation and microstructure in Ni-rich TiNiHf shape memory alloy,2006,50.6,29.4,52,Ni50.6Ti29.4Hf20.0 %,20
X. L. Meng; W. Cai; F. Chen and L. C. Zhao,Scripta Materialia,Effect of aging on martensitic transformation and microstructure in Ni-rich TiNiHf shape memory alloy,2006,50.6,29.4,55,Ni50.6Ti29.4Hf20.0 %,20
