Authors,Source,Title,Year,Ni (at.%),Ti (at.%),Heat Treat 1 Temperature (°C),composition,Hf (at.%)
Y. Tong; Y. Liu; J. Miao and L. Zhao,Scripta Materialia,Characterization of a nanocrystalline NiTiHf high temperature shape memory alloy thin film,2005.0,47.9,35.7,750.0,Ni47.9Ti35.7Hf16.4 %,16.4
Y. Tong; Y. Liu and J. Miao,Thin Solid Films,Phase transformation in NiTiHf shape memory alloy thin films,2008.0,47.9,35.7,550.0,Ni47.9Ti35.7Hf16.4 %,16.4
D. N. Abujudom; M. Y. Kao; P. E. Thoma and D. R. Angst,US5114504,High transformation temperature shape memory alloy,1992.0,48.0,42.0,650.0,Ni48.0Ti42.0Hf10.0 %,10.0
Y. Tong; F. Chen; B. Tian; L. Li and Y. Zheng,Materials Letters,Microstructure and martensitic transformation of Ti49Ni51−xHfx high temperature shape memory alloys,2009.0,48.0,49.0,900.0,Ni48.0Ti49.0Hf3.0 %,3.0
Y. Tong; Y. Liu and J. Miao,Thin Solid Films,Phase transformation in NiTiHf shape memory alloy thin films,2008.0,48.0,37.7,550.0,Ni48.0Ti37.7Hf14.3 %,14.3
S. Sanjabi; S. Sadrnezhaad and Z. Barber,Materials Science and Technology,Sputter alloying of Ni; Ti and Hf for fabrication of high temperature shape memory thin films,2007.0,48.0,37.0,550.0,Ni48.0Ti37.0Hf15.0 %,15.0
K. Wu; Z. Pu and Y. Gao,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Study of NiTi-Hf and NiTi-Zr High-Temperature Shape Memory Alloys,1996.0,48.0,51.0,1000.0,Ni48.0Ti51.0Hf1.0 %,1.0
K. Wu; Z. Pu and Y. Gao,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Study of NiTi-Hf and NiTi-Zr High-Temperature Shape Memory Alloys,1996.0,48.0,51.0,1000.0,Ni48.0Ti51.0Hf1.0 %,1.0
K. Wu; Z. Pu and Y. Gao,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Study of NiTi-Hf and NiTi-Zr High-Temperature Shape Memory Alloys,1996.0,48.0,51.0,1000.0,Ni48.0Ti51.0Hf1.0 %,1.0
K. Wu; Z. Pu and Y. Gao,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Study of NiTi-Hf and NiTi-Zr High-Temperature Shape Memory Alloys,1996.0,48.0,51.0,1000.0,Ni48.0Ti51.0Hf1.0 %,1.0
K. Wu; Z. Pu and Y. Gao,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Study of NiTi-Hf and NiTi-Zr High-Temperature Shape Memory Alloys,1996.0,48.0,51.0,1000.0,Ni48.0Ti51.0Hf1.0 %,1.0
K. Wu; Z. Pu and Y. Gao,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Study of NiTi-Hf and NiTi-Zr High-Temperature Shape Memory Alloys,1996.0,48.0,51.0,1000.0,Ni48.0Ti51.0Hf1.0 %,1.0
K. Wu; Z. Pu and Y. Gao,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Study of NiTi-Hf and NiTi-Zr High-Temperature Shape Memory Alloys,1996.0,48.0,46.0,1000.0,Ni48.0Ti46.0Hf6.0 %,6.0
K. Wu; Z. Pu and Y. Gao,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Study of NiTi-Hf and NiTi-Zr High-Temperature Shape Memory Alloys,1996.0,48.0,46.0,1000.0,Ni48.0Ti46.0Hf6.0 %,6.0
K. Wu; Z. Pu and Y. Gao,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Study of NiTi-Hf and NiTi-Zr High-Temperature Shape Memory Alloys,1996.0,48.0,46.0,1000.0,Ni48.0Ti46.0Hf6.0 %,6.0
K. Wu; Z. Pu and Y. Gao,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Study of NiTi-Hf and NiTi-Zr High-Temperature Shape Memory Alloys,1996.0,48.0,46.0,1000.0,Ni48.0Ti46.0Hf6.0 %,6.0
K. Wu; Z. Pu and Y. Gao,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Study of NiTi-Hf and NiTi-Zr High-Temperature Shape Memory Alloys,1996.0,48.0,46.0,1000.0,Ni48.0Ti46.0Hf6.0 %,6.0
K. Wu; Z. Pu and Y. Gao,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Study of NiTi-Hf and NiTi-Zr High-Temperature Shape Memory Alloys,1996.0,48.0,46.0,1000.0,Ni48.0Ti46.0Hf6.0 %,6.0
K. Wu; Z. Pu and Y. Gao,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Study of NiTi-Hf and NiTi-Zr High-Temperature Shape Memory Alloys,1996.0,48.0,46.0,1000.0,Ni48.0Ti46.0Hf6.0 %,6.0
K. Wu; Z. Pu and Y. Gao,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Study of NiTi-Hf and NiTi-Zr High-Temperature Shape Memory Alloys,1996.0,48.0,39.5,1000.0,Ni48.0Ti39.5Hf12.5 %,12.5
K. Wu; Z. Pu and Y. Gao,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Study of NiTi-Hf and NiTi-Zr High-Temperature Shape Memory Alloys,1996.0,48.0,37.0,1000.0,Ni48.0Ti37.0Hf15.0 %,15.0
K. Wu; Z. Pu and Y. Gao,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Study of NiTi-Hf and NiTi-Zr High-Temperature Shape Memory Alloys,1996.0,48.0,37.0,1000.0,Ni48.0Ti37.0Hf15.0 %,15.0
K. Wu; Z. Pu and Y. Gao,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Study of NiTi-Hf and NiTi-Zr High-Temperature Shape Memory Alloys,1996.0,48.0,37.0,1000.0,Ni48.0Ti37.0Hf15.0 %,15.0
K. Wu; Z. Pu and Y. Gao,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Study of NiTi-Hf and NiTi-Zr High-Temperature Shape Memory Alloys,1996.0,48.0,37.0,1000.0,Ni48.0Ti37.0Hf15.0 %,15.0
K. Wu; Z. Pu and Y. Gao,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Study of NiTi-Hf and NiTi-Zr High-Temperature Shape Memory Alloys,1996.0,48.0,37.0,1000.0,Ni48.0Ti37.0Hf15.0 %,15.0
K. Wu; Z. Pu and Y. Gao,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Study of NiTi-Hf and NiTi-Zr High-Temperature Shape Memory Alloys,1996.0,48.0,32.0,1000.0,Ni48.0Ti32.0Hf20.0 %,20.0
K. Wu; Z. Pu and Y. Gao,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Study of NiTi-Hf and NiTi-Zr High-Temperature Shape Memory Alloys,1996.0,48.0,32.0,1000.0,Ni48.0Ti32.0Hf20.0 %,20.0
K. Wu; Z. Pu and Y. Gao,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Study of NiTi-Hf and NiTi-Zr High-Temperature Shape Memory Alloys,1996.0,48.0,32.0,1000.0,Ni48.0Ti32.0Hf20.0 %,20.0
K. Wu; Z. Pu and Y. Gao,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Study of NiTi-Hf and NiTi-Zr High-Temperature Shape Memory Alloys,1996.0,48.0,32.0,1000.0,Ni48.0Ti32.0Hf20.0 %,20.0
K. Wu; Z. Pu and Y. Gao,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Study of NiTi-Hf and NiTi-Zr High-Temperature Shape Memory Alloys,1996.0,48.0,32.0,1000.0,Ni48.0Ti32.0Hf20.0 %,20.0
K. Wu; Z. Pu and Y. Gao,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Study of NiTi-Hf and NiTi-Zr High-Temperature Shape Memory Alloys,1996.0,48.0,32.0,1000.0,Ni48.0Ti32.0Hf20.0 %,20.0
K. Wu; Z. Pu and Y. Gao,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Study of NiTi-Hf and NiTi-Zr High-Temperature Shape Memory Alloys,1996.0,48.0,27.0,1000.0,Ni48.0Ti27.0Hf25.0 %,25.0
K. Wu; Z. Pu and Y. Gao,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Study of NiTi-Hf and NiTi-Zr High-Temperature Shape Memory Alloys,1996.0,48.0,27.0,1000.0,Ni48.0Ti27.0Hf25.0 %,25.0
K. Wu; Z. Pu and Y. Gao,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Study of NiTi-Hf and NiTi-Zr High-Temperature Shape Memory Alloys,1996.0,48.0,27.0,1000.0,Ni48.0Ti27.0Hf25.0 %,25.0
K. Wu; Z. Pu and Y. Gao,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Study of NiTi-Hf and NiTi-Zr High-Temperature Shape Memory Alloys,1996.0,48.0,27.0,1000.0,Ni48.0Ti27.0Hf25.0 %,25.0
K. Wu; Z. Pu and Y. Gao,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Study of NiTi-Hf and NiTi-Zr High-Temperature Shape Memory Alloys,1996.0,48.0,27.0,1000.0,Ni48.0Ti27.0Hf25.0 %,25.0
Y. Gao; Z. Pu and K. H. Wu,Shape Memory and Superelastic Technologies,TEM Studies of NiTi-Hf and NiTi-Zr High-Temperature Shape Memory Alloys,1997.0,48.0,51.0,1000.0,Ni48.0Ti51.0Hf1.0 %,1.0
Y. Gao; Z. Pu and K. H. Wu,Shape Memory and Superelastic Technologies,TEM Studies of NiTi-Hf and NiTi-Zr High-Temperature Shape Memory Alloys,1997.0,48.0,44.5,1000.0,Ni48.0Ti44.5Hf7.5 %,7.5
Y. Gao; Z. Pu and K. H. Wu,Shape Memory and Superelastic Technologies,TEM Studies of NiTi-Hf and NiTi-Zr High-Temperature Shape Memory Alloys,1997.0,48.0,42.0,1000.0,Ni48.0Ti42.0Hf10.0 %,10.0
Y. Gao; Z. Pu and K. H. Wu,Shape Memory and Superelastic Technologies,TEM Studies of NiTi-Hf and NiTi-Zr High-Temperature Shape Memory Alloys,1997.0,48.0,39.5,1000.0,Ni48.0Ti39.5Hf12.5 %,12.5
Y. Gao; Z. Pu and K. H. Wu,Shape Memory and Superelastic Technologies,TEM Studies of NiTi-Hf and NiTi-Zr High-Temperature Shape Memory Alloys,1997.0,48.0,32.0,1000.0,Ni48.0Ti32.0Hf20.0 %,20.0
Y. Gao; Z. Pu and K. H. Wu,Shape Memory and Superelastic Technologies,TEM Studies of NiTi-Hf and NiTi-Zr High-Temperature Shape Memory Alloys,1997.0,48.0,27.0,1000.0,Ni48.0Ti27.0Hf25.0 %,25.0
D. Angst; P. Thoma and M. Kao,Journal de Physique IV,The Effect of Hafnium Content on the Transformation Temperatures of Ni49Ti51-xHfx. Shape Memory Alloys,1995.0,48.0,42.0,950.0,Ni48.0Ti42.0Hf10.0 %,10.0
K. H. Wu; Z. Pu; H. Tseng and F. S. Biancaniello,Shape Memory and Superelastic Technologies,The Shape Memory Effect of the NiTi-Hf High Temperature Shape Memory Alloy,1995.0,48.3,45.5,1000.0,Ni48.3Ti45.5Hf6.2 %,6.2
K. H. Wu; Z. Pu; H. Tseng and F. S. Biancaniello,Shape Memory and Superelastic Technologies,The Shape Memory Effect of the NiTi-Hf High Temperature Shape Memory Alloy,1995.0,48.3,45.5,1000.0,Ni48.3Ti45.5Hf6.2 %,6.2
K. H. Wu; Z. Pu; H. Tseng and F. S. Biancaniello,Shape Memory and Superelastic Technologies,The Shape Memory Effect of the NiTi-Hf High Temperature Shape Memory Alloy,1995.0,48.3,45.5,1000.0,Ni48.3Ti45.5Hf6.2 %,6.2
K. H. Wu; Z. Pu; H. Tseng and F. S. Biancaniello,Shape Memory and Superelastic Technologies,The Shape Memory Effect of the NiTi-Hf High Temperature Shape Memory Alloy,1995.0,48.3,45.5,1000.0,Ni48.3Ti45.5Hf6.2 %,6.2
K. H. Wu; Z. Pu; H. Tseng and F. S. Biancaniello,Shape Memory and Superelastic Technologies,The Shape Memory Effect of the NiTi-Hf High Temperature Shape Memory Alloy,1995.0,48.3,45.5,1000.0,Ni48.3Ti45.5Hf6.2 %,6.2
K. H. Wu; Z. Pu; H. Tseng and F. S. Biancaniello,Shape Memory and Superelastic Technologies,The Shape Memory Effect of the NiTi-Hf High Temperature Shape Memory Alloy,1995.0,48.3,45.5,1000.0,Ni48.3Ti45.5Hf6.2 %,6.2
K. H. Wu; Z. Pu; H. Tseng and F. S. Biancaniello,Shape Memory and Superelastic Technologies,The Shape Memory Effect of the NiTi-Hf High Temperature Shape Memory Alloy,1995.0,48.3,45.5,1000.0,Ni48.3Ti45.5Hf6.2 %,6.2
K. H. Wu; Z. Pu; H. Tseng and F. S. Biancaniello,Shape Memory and Superelastic Technologies,The Shape Memory Effect of the NiTi-Hf High Temperature Shape Memory Alloy,1995.0,48.3,45.5,1000.0,Ni48.3Ti45.5Hf6.2 %,6.2
X. D. Han; R. Wang; Z. Zhang and D. Z. Yang,Acta Materialia,A new precipitate phase in a TiNiHf high temperature shape memory alloy,1998.0,48.5,36.5,1000.0,Ni48.5Ti36.5Hf15.0 %,15.0
X. D. Han; R. Wang; Z. Zhang and D. Z. Yang,Materials Letters,In situ observations of the reverse martensitic transformations in a TiNiHf high temperature shape memory alloy,1997.0,48.5,36.5,1000.0,Ni48.5Ti36.5Hf15.0 %,15.0
Z. Pu; H. K. Tseng and K. Wu,International Society for Optical Engineering,Innovative system of high-temperature shape memory alloys,1994.0,48.5,50.5,1000.0,Ni48.5Ti50.5Hf1.0 %,1.0
Z. Pu; H. K. Tseng and K. Wu,International Society for Optical Engineering,Innovative system of high-temperature shape memory alloys,1994.0,48.5,50.5,1000.0,Ni48.5Ti50.5Hf1.0 %,1.0
Z. Pu; H. K. Tseng and K. Wu,International Society for Optical Engineering,Innovative system of high-temperature shape memory alloys,1994.0,48.5,50.5,1000.0,Ni48.5Ti50.5Hf1.0 %,1.0
Z. Pu; H. K. Tseng and K. Wu,International Society for Optical Engineering,Innovative system of high-temperature shape memory alloys,1994.0,48.5,50.5,1000.0,Ni48.5Ti50.5Hf1.0 %,1.0
Z. Pu; H. K. Tseng and K. Wu,International Society for Optical Engineering,Innovative system of high-temperature shape memory alloys,1994.0,48.5,50.5,1000.0,Ni48.5Ti50.5Hf1.0 %,1.0
Z. Pu; H. K. Tseng and K. Wu,International Society for Optical Engineering,Innovative system of high-temperature shape memory alloys,1994.0,48.5,50.5,1000.0,Ni48.5Ti50.5Hf1.0 %,1.0
Z. Pu; H. K. Tseng and K. Wu,International Society for Optical Engineering,Innovative system of high-temperature shape memory alloys,1994.0,48.5,46.5,1000.0,Ni48.5Ti46.5Hf5.0 %,5.0
Z. Pu; H. K. Tseng and K. Wu,International Society for Optical Engineering,Innovative system of high-temperature shape memory alloys,1994.0,48.5,46.5,1000.0,Ni48.5Ti46.5Hf5.0 %,5.0
Z. Pu; H. K. Tseng and K. Wu,International Society for Optical Engineering,Innovative system of high-temperature shape memory alloys,1994.0,48.5,46.5,1000.0,Ni48.5Ti46.5Hf5.0 %,5.0
Z. Pu; H. K. Tseng and K. Wu,International Society for Optical Engineering,Innovative system of high-temperature shape memory alloys,1994.0,48.5,46.5,1000.0,Ni48.5Ti46.5Hf5.0 %,5.0
Z. Pu; H. K. Tseng and K. Wu,International Society for Optical Engineering,Innovative system of high-temperature shape memory alloys,1994.0,48.5,46.5,1000.0,Ni48.5Ti46.5Hf5.0 %,5.0
Z. Pu; H. K. Tseng and K. Wu,International Society for Optical Engineering,Innovative system of high-temperature shape memory alloys,1994.0,48.5,46.5,1000.0,Ni48.5Ti46.5Hf5.0 %,5.0
Z. Pu; H. K. Tseng and K. Wu,International Society for Optical Engineering,Innovative system of high-temperature shape memory alloys,1994.0,48.5,36.5,1000.0,Ni48.5Ti36.5Hf15.0 %,15.0
Z. Pu; H. K. Tseng and K. Wu,International Society for Optical Engineering,Innovative system of high-temperature shape memory alloys,1994.0,48.5,36.5,1000.0,Ni48.5Ti36.5Hf15.0 %,15.0
Z. Pu; H. K. Tseng and K. Wu,International Society for Optical Engineering,Innovative system of high-temperature shape memory alloys,1994.0,48.5,36.5,1000.0,Ni48.5Ti36.5Hf15.0 %,15.0
Z. Pu; H. K. Tseng and K. Wu,International Society for Optical Engineering,Innovative system of high-temperature shape memory alloys,1994.0,48.5,36.5,1000.0,Ni48.5Ti36.5Hf15.0 %,15.0
Z. Pu; H. K. Tseng and K. Wu,International Society for Optical Engineering,Innovative system of high-temperature shape memory alloys,1994.0,48.5,36.5,1000.0,Ni48.5Ti36.5Hf15.0 %,15.0
Z. Pu; H. K. Tseng and K. Wu,International Society for Optical Engineering,Innovative system of high-temperature shape memory alloys,1994.0,48.5,36.5,1000.0,Ni48.5Ti36.5Hf15.0 %,15.0
Z. Pu; H. K. Tseng and K. Wu,International Society for Optical Engineering,Innovative system of high-temperature shape memory alloys,1994.0,48.5,31.5,1000.0,Ni48.5Ti31.5Hf20.0 %,20.0
Z. Pu; H. K. Tseng and K. Wu,International Society for Optical Engineering,Innovative system of high-temperature shape memory alloys,1994.0,48.5,31.5,1000.0,Ni48.5Ti31.5Hf20.0 %,20.0
Z. Pu; H. K. Tseng and K. Wu,International Society for Optical Engineering,Innovative system of high-temperature shape memory alloys,1994.0,48.5,31.5,1000.0,Ni48.5Ti31.5Hf20.0 %,20.0
Z. Pu; H. K. Tseng and K. Wu,International Society for Optical Engineering,Innovative system of high-temperature shape memory alloys,1994.0,48.5,31.5,1000.0,Ni48.5Ti31.5Hf20.0 %,20.0
Z. Pu; H. K. Tseng and K. Wu,International Society for Optical Engineering,Innovative system of high-temperature shape memory alloys,1994.0,48.5,31.5,1000.0,Ni48.5Ti31.5Hf20.0 %,20.0
Z. Pu; H. K. Tseng and K. Wu,International Society for Optical Engineering,Innovative system of high-temperature shape memory alloys,1994.0,48.5,31.5,1000.0,Ni48.5Ti31.5Hf20.0 %,20.0
Z. Pu; H. K. Tseng and K. Wu,International Society for Optical Engineering,Innovative system of high-temperature shape memory alloys,1994.0,48.5,26.5,1000.0,Ni48.5Ti26.5Hf25.0 %,25.0
Z. Pu; H. K. Tseng and K. Wu,International Society for Optical Engineering,Innovative system of high-temperature shape memory alloys,1994.0,48.5,26.5,1000.0,Ni48.5Ti26.5Hf25.0 %,25.0
Z. Pu; H. K. Tseng and K. Wu,International Society for Optical Engineering,Innovative system of high-temperature shape memory alloys,1994.0,48.5,26.5,1000.0,Ni48.5Ti26.5Hf25.0 %,25.0
Z. Pu; H. K. Tseng and K. Wu,International Society for Optical Engineering,Innovative system of high-temperature shape memory alloys,1994.0,48.5,26.5,1000.0,Ni48.5Ti26.5Hf25.0 %,25.0
Z. Pu; H. K. Tseng and K. Wu,International Society for Optical Engineering,Innovative system of high-temperature shape memory alloys,1994.0,48.5,26.5,1000.0,Ni48.5Ti26.5Hf25.0 %,25.0
X. D. Han; C. CY; R. Wang; Z. Zhang; L. JKL and Y. DZ,Materials Transactions,Martensitic transformation in Ti36. 5Ni48. 5Hf15 high temperature shape memory alloy,1997.0,48.5,36.5,1000.0,Ni48.5Ti36.5Hf15.0 %,15.0
X. D. Han; W. H. Zou; R. Wang; Z. Zhang and D. Z. Yang,Acta Materialia,Structure and substructure of martensite in a Ti36.5Ni48.5Hf15 high temperature shape memory alloy,1996.0,48.5,36.5,1000.0,Ni48.5Ti36.5Hf15.0 %,15.0
X. Han; W. Zou; R. Wang; Z. Zhang; D. Yang and K. Wu,Journal de Physique IV,The martensite structure and aging precipitates of a TiNiHf high temperature shape memory alloy,1995.0,48.5,36.5,1000.0,Ni48.5Ti36.5Hf15.0 %,15.0
Y. Zhu; Z. Pu; C. Li and K. Wu,International Symposium on Shape Memory Materials,The Stability of NiTi-Pd and NiTi-Hf High Temperature Shape Memory Alloys,1994.0,48.5,50.5,1000.0,Ni48.5Ti50.5Hf1.0 %,1.0
Y. Zhu; Z. Pu; C. Li and K. Wu,International Symposium on Shape Memory Materials,The Stability of NiTi-Pd and NiTi-Hf High Temperature Shape Memory Alloys,1994.0,48.5,50.5,1000.0,Ni48.5Ti50.5Hf1.0 %,1.0
Y. Zhu; Z. Pu; C. Li and K. Wu,International Symposium on Shape Memory Materials,The Stability of NiTi-Pd and NiTi-Hf High Temperature Shape Memory Alloys,1994.0,48.5,50.5,1000.0,Ni48.5Ti50.5Hf1.0 %,1.0
Y. Zhu; Z. Pu; C. Li and K. Wu,International Symposium on Shape Memory Materials,The Stability of NiTi-Pd and NiTi-Hf High Temperature Shape Memory Alloys,1994.0,48.5,50.5,1000.0,Ni48.5Ti50.5Hf1.0 %,1.0
Y. Zhu; Z. Pu; C. Li and K. Wu,International Symposium on Shape Memory Materials,The Stability of NiTi-Pd and NiTi-Hf High Temperature Shape Memory Alloys,1994.0,48.5,50.5,1000.0,Ni48.5Ti50.5Hf1.0 %,1.0
Y. Zhu; Z. Pu; C. Li and K. Wu,International Symposium on Shape Memory Materials,The Stability of NiTi-Pd and NiTi-Hf High Temperature Shape Memory Alloys,1994.0,48.5,50.5,1000.0,Ni48.5Ti50.5Hf1.0 %,1.0
Y. Zhu; Z. Pu; C. Li and K. Wu,International Symposium on Shape Memory Materials,The Stability of NiTi-Pd and NiTi-Hf High Temperature Shape Memory Alloys,1994.0,48.5,50.5,1000.0,Ni48.5Ti50.5Hf1.0 %,1.0
Y. Zhu; Z. Pu; C. Li and K. Wu,International Symposium on Shape Memory Materials,The Stability of NiTi-Pd and NiTi-Hf High Temperature Shape Memory Alloys,1994.0,48.5,50.5,1000.0,Ni48.5Ti50.5Hf1.0 %,1.0
Y. Zhu; Z. Pu; C. Li and K. Wu,International Symposium on Shape Memory Materials,The Stability of NiTi-Pd and NiTi-Hf High Temperature Shape Memory Alloys,1994.0,48.5,45.5,1000.0,Ni48.5Ti45.5Hf6.0 %,6.0
Y. Zhu; Z. Pu; C. Li and K. Wu,International Symposium on Shape Memory Materials,The Stability of NiTi-Pd and NiTi-Hf High Temperature Shape Memory Alloys,1994.0,48.5,45.5,1000.0,Ni48.5Ti45.5Hf6.0 %,6.0
Y. Zhu; Z. Pu; C. Li and K. Wu,International Symposium on Shape Memory Materials,The Stability of NiTi-Pd and NiTi-Hf High Temperature Shape Memory Alloys,1994.0,48.5,45.5,1000.0,Ni48.5Ti45.5Hf6.0 %,6.0
Y. Zhu; Z. Pu; C. Li and K. Wu,International Symposium on Shape Memory Materials,The Stability of NiTi-Pd and NiTi-Hf High Temperature Shape Memory Alloys,1994.0,48.5,45.5,1000.0,Ni48.5Ti45.5Hf6.0 %,6.0
Y. Zhu; Z. Pu; C. Li and K. Wu,International Symposium on Shape Memory Materials,The Stability of NiTi-Pd and NiTi-Hf High Temperature Shape Memory Alloys,1994.0,48.5,45.5,1000.0,Ni48.5Ti45.5Hf6.0 %,6.0
Y. Zhu; Z. Pu; C. Li and K. Wu,International Symposium on Shape Memory Materials,The Stability of NiTi-Pd and NiTi-Hf High Temperature Shape Memory Alloys,1994.0,48.5,45.5,1000.0,Ni48.5Ti45.5Hf6.0 %,6.0
