Authors,Source,Title,Year,Ni (at.%),Ti (at.%),Heating Rate (°C/min),composition,Hf (at.%)
A. A. Simon,Mechanical Engineering,Shape memory response and microstructural evolution of a severe plastically deformed high temperature shape memory alloy (NiTiHf),2006.0,49.8,42.2,15.0,Ni49.8Ti42.2Hf8.0 %,8.0
A. A. Simon,Mechanical Engineering,Shape memory response and microstructural evolution of a severe plastically deformed high temperature shape memory alloy (NiTiHf),2006.0,49.8,42.2,15.0,Ni49.8Ti42.2Hf8.0 %,8.0
A. A. Simon,Mechanical Engineering,Shape memory response and microstructural evolution of a severe plastically deformed high temperature shape memory alloy (NiTiHf),2006.0,49.8,42.2,15.0,Ni49.8Ti42.2Hf8.0 %,8.0
A. A. Simon,Mechanical Engineering,Shape memory response and microstructural evolution of a severe plastically deformed high temperature shape memory alloy (NiTiHf),2006.0,49.8,42.2,15.0,Ni49.8Ti42.2Hf8.0 %,8.0
A. A. Simon,Mechanical Engineering,Shape memory response and microstructural evolution of a severe plastically deformed high temperature shape memory alloy (NiTiHf),2006.0,49.8,42.2,15.0,Ni49.8Ti42.2Hf8.0 %,8.0
A. A. Simon,Mechanical Engineering,Shape memory response and microstructural evolution of a severe plastically deformed high temperature shape memory alloy (NiTiHf),2006.0,49.8,42.2,15.0,Ni49.8Ti42.2Hf8.0 %,8.0
A. A. Simon,Mechanical Engineering,Shape memory response and microstructural evolution of a severe plastically deformed high temperature shape memory alloy (NiTiHf),2006.0,49.8,42.2,15.0,Ni49.8Ti42.2Hf8.0 %,8.0
A. A. Simon,Mechanical Engineering,Shape memory response and microstructural evolution of a severe plastically deformed high temperature shape memory alloy (NiTiHf),2006.0,49.8,42.2,15.0,Ni49.8Ti42.2Hf8.0 %,8.0
A. A. Simon,Mechanical Engineering,Shape memory response and microstructural evolution of a severe plastically deformed high temperature shape memory alloy (NiTiHf),2006.0,49.8,42.2,15.0,Ni49.8Ti42.2Hf8.0 %,8.0
A. A. Simon,Mechanical Engineering,Shape memory response and microstructural evolution of a severe plastically deformed high temperature shape memory alloy (NiTiHf),2006.0,49.8,42.2,15.0,Ni49.8Ti42.2Hf8.0 %,8.0
A. A. Simon,Mechanical Engineering,Shape memory response and microstructural evolution of a severe plastically deformed high temperature shape memory alloy (NiTiHf),2006.0,49.8,42.2,15.0,Ni49.8Ti42.2Hf8.0 %,8.0
A. A. Simon,Mechanical Engineering,Shape memory response and microstructural evolution of a severe plastically deformed high temperature shape memory alloy (NiTiHf),2006.0,49.8,42.2,15.0,Ni49.8Ti42.2Hf8.0 %,8.0
A. A. Simon,Mechanical Engineering,Shape memory response and microstructural evolution of a severe plastically deformed high temperature shape memory alloy (NiTiHf),2006.0,49.8,42.2,15.0,Ni49.8Ti42.2Hf8.0 %,8.0
A. A. Simon,Mechanical Engineering,Shape memory response and microstructural evolution of a severe plastically deformed high temperature shape memory alloy (NiTiHf),2006.0,49.8,42.2,15.0,Ni49.8Ti42.2Hf8.0 %,8.0
A. A. Simon,Mechanical Engineering,Shape memory response and microstructural evolution of a severe plastically deformed high temperature shape memory alloy (NiTiHf),2006.0,49.8,42.2,15.0,Ni49.8Ti42.2Hf8.0 %,8.0
T. Umale; D. Salas; B. Tomes; R. Arroyave and I. Karaman,Scripta Materialia,The effects of wide range of compositional changes on the martensitic transformation characteristics of NiTiHf shape memory alloys,2019.0,49.8,45.2,10.0,Ni49.8Ti45.2Hf5.0 %,5.0
T. Umale; D. Salas; B. Tomes; R. Arroyave and I. Karaman,Scripta Materialia,The effects of wide range of compositional changes on the martensitic transformation characteristics of NiTiHf shape memory alloys,2019.0,49.8,40.2,10.0,Ni49.8Ti40.2Hf10.0 %,10.0
T. Umale; D. Salas; B. Tomes; R. Arroyave and I. Karaman,Scripta Materialia,The effects of wide range of compositional changes on the martensitic transformation characteristics of NiTiHf shape memory alloys,2019.0,49.8,35.2,10.0,Ni49.8Ti35.2Hf15.0 %,15.0
T. Umale; D. Salas; B. Tomes; R. Arroyave and I. Karaman,Scripta Materialia,The effects of wide range of compositional changes on the martensitic transformation characteristics of NiTiHf shape memory alloys,2019.0,49.8,30.2,10.0,Ni49.8Ti30.200000000000003Hf20.0 %,20.0
T. Umale; D. Salas; B. Tomes; R. Arroyave and I. Karaman,Scripta Materialia,The effects of wide range of compositional changes on the martensitic transformation characteristics of NiTiHf shape memory alloys,2019.0,49.8,25.2,10.0,Ni49.8Ti25.200000000000003Hf25.0 %,25.0
T. Umale; D. Salas; B. Tomes; R. Arroyave and I. Karaman,Scripta Materialia,The effects of wide range of compositional changes on the martensitic transformation characteristics of NiTiHf shape memory alloys,2019.0,49.8,20.2,10.0,Ni49.8Ti20.200000000000003Hf30.0 %,30.0
H. D. Gu; K. M. Leung and C. Y. Chung,Journal of Vacuum Science & Technology A ,Growth of high-temperature NiTi1−xHfxNiTi1−xHfx shape memory alloy thin films by laser ablation of composite targets,1998.0,49.9,27.5,10.0,Ni49.9Ti27.5Hf22.6 %,22.6
E. Cesari; J. Pons; R. Santamarta; C. Segui; D. Stroz and H. Morawiec,Applied Crystallography: Proceedings of the XVIII Conference,Ageing Effects in Ni-Ti Based Shape Memory Alloys,2001.0,50.0,32.0,10.0,Ni50.0Ti32.0Hf18.0 %,18.0
E. Cesari; J. Pons; R. Santamarta; C. Segui; D. Stroz and H. Morawiec,Applied Crystallography: Proceedings of the XVIII Conference,Ageing Effects in Ni-Ti Based Shape Memory Alloys,2001.0,50.0,32.0,10.0,Ni50.0Ti32.0Hf18.0 %,18.0
E. Cesari; J. Pons; R. Santamarta; C. Segui; D. Stroz and H. Morawiec,Applied Crystallography: Proceedings of the XVIII Conference,Ageing Effects in Ni-Ti Based Shape Memory Alloys,2001.0,50.0,32.0,10.0,Ni50.0Ti32.0Hf18.0 %,18.0
E. Cesari; J. Pons; R. Santamarta; C. Segui; D. Stroz and H. Morawiec,Applied Crystallography: Proceedings of the XVIII Conference,Ageing Effects in Ni-Ti Based Shape Memory Alloys,2001.0,50.0,32.0,10.0,Ni50.0Ti32.0Hf18.0 %,18.0
E. Cesari; J. Pons; R. Santamarta; C. Segui; D. Stroz and H. Morawiec,Applied Crystallography: Proceedings of the XVIII Conference,Ageing Effects in Ni-Ti Based Shape Memory Alloys,2001.0,50.0,32.0,10.0,Ni50.0Ti32.0Hf18.0 %,18.0
E. Cesari; J. Pons; R. Santamarta; C. Segui; D. Stroz and H. Morawiec,Applied Crystallography: Proceedings of the XVIII Conference,Ageing Effects in Ni-Ti Based Shape Memory Alloys,2001.0,50.0,32.0,10.0,Ni50.0Ti32.0Hf18.0 %,18.0
E. Cesari; J. Pons; R. Santamarta; C. Segui; D. Stroz and H. Morawiec,Applied Crystallography: Proceedings of the XVIII Conference,Ageing Effects in Ni-Ti Based Shape Memory Alloys,2001.0,50.0,32.0,10.0,Ni50.0Ti32.0Hf18.0 %,18.0
E. Cesari; J. Pons; R. Santamarta; C. Segui; D. Stroz and H. Morawiec,Applied Crystallography: Proceedings of the XVIII Conference,Ageing Effects in Ni-Ti Based Shape Memory Alloys,2001.0,50.0,32.0,10.0,Ni50.0Ti32.0Hf18.0 %,18.0
E. Cesari; J. Pons; R. Santamarta; C. Segui; D. Stroz and H. Morawiec,Applied Crystallography: Proceedings of the XVIII Conference,Ageing Effects in Ni-Ti Based Shape Memory Alloys,2001.0,50.0,32.0,10.0,Ni50.0Ti32.0Hf18.0 %,18.0
E. Cesari; J. Pons; R. Santamarta; C. Segui; D. Stroz and H. Morawiec,Applied Crystallography: Proceedings of the XVIII Conference,Ageing Effects in Ni-Ti Based Shape Memory Alloys,2001.0,50.0,32.0,10.0,Ni50.0Ti32.0Hf18.0 %,18.0
E. Cesari; J. Pons; R. Santamarta; C. Segui; D. Stroz and H. Morawiec,Applied Crystallography: Proceedings of the XVIII Conference,Ageing Effects in Ni-Ti Based Shape Memory Alloys,2001.0,50.0,32.0,10.0,Ni50.0Ti32.0Hf18.0 %,18.0
E. Cesari; J. Pons; R. Santamarta; C. Segui; D. Stroz and H. Morawiec,Applied Crystallography: Proceedings of the XVIII Conference,Ageing Effects in Ni-Ti Based Shape Memory Alloys,2001.0,50.0,32.0,10.0,Ni50.0Ti32.0Hf18.0 %,18.0
E. Cesari; J. Pons; R. Santamarta; C. Segui; D. Stroz and H. Morawiec,Applied Crystallography: Proceedings of the XVIII Conference,Ageing Effects in Ni-Ti Based Shape Memory Alloys,2001.0,50.0,32.0,10.0,Ni50.0Ti32.0Hf18.0 %,18.0
E. Cesari; J. Pons; R. Santamarta; C. Segui; D. Stroz and H. Morawiec,Applied Crystallography: Proceedings of the XVIII Conference,Ageing Effects in Ni-Ti Based Shape Memory Alloys,2001.0,50.0,32.0,10.0,Ni50.0Ti32.0Hf18.0 %,18.0
E. Cesari; J. Pons; R. Santamarta; C. Segui; D. Stroz and H. Morawiec,Applied Crystallography: Proceedings of the XVIII Conference,Ageing Effects in Ni-Ti Based Shape Memory Alloys,2001.0,50.0,32.0,10.0,Ni50.0Ti32.0Hf18.0 %,18.0
E. Cesari; J. Pons; R. Santamarta; C. Segui; D. Stroz and H. Morawiec,Applied Crystallography: Proceedings of the XVIII Conference,Ageing Effects in Ni-Ti Based Shape Memory Alloys,2001.0,50.0,32.0,10.0,Ni50.0Ti32.0Hf18.0 %,18.0
E. Cesari; J. Pons; R. Santamarta; C. Segui; D. Stroz and H. Morawiec,Applied Crystallography: Proceedings of the XVIII Conference,Ageing Effects in Ni-Ti Based Shape Memory Alloys,2001.0,50.0,32.0,10.0,Ni50.0Ti32.0Hf18.0 %,18.0
A. Manca; A. V. Shelyakov and G. Airoldi,Materials Transactions,Ageing in Parent Phase and Martensite Stabilization in a Ni50Ti30Hf20 Alloy,2003.0,50.0,30.0,20.0,Ni50.0Ti30.0Hf20.0 %,20.0
A. Manca; A. V. Shelyakov and G. Airoldi,Materials Transactions,Ageing in Parent Phase and Martensite Stabilization in a Ni50Ti30Hf20 Alloy,2003.0,50.0,30.0,20.0,Ni50.0Ti30.0Hf20.0 %,20.0
A. Manca; A. V. Shelyakov and G. Airoldi,Materials Transactions,Ageing in Parent Phase and Martensite Stabilization in a Ni50Ti30Hf20 Alloy,2003.0,50.0,30.0,20.0,Ni50.0Ti30.0Hf20.0 %,20.0
A. Manca; A. V. Shelyakov and G. Airoldi,Materials Transactions,Ageing in Parent Phase and Martensite Stabilization in a Ni50Ti30Hf20 Alloy,2003.0,50.0,30.0,20.0,Ni50.0Ti30.0Hf20.0 %,20.0
A. Manca; A. V. Shelyakov and G. Airoldi,Materials Transactions,Ageing in Parent Phase and Martensite Stabilization in a Ni50Ti30Hf20 Alloy,2003.0,50.0,30.0,20.0,Ni50.0Ti30.0Hf20.0 %,20.0
A. Manca; A. V. Shelyakov and G. Airoldi,Materials Transactions,Ageing in Parent Phase and Martensite Stabilization in a Ni50Ti30Hf20 Alloy,2003.0,50.0,30.0,20.0,Ni50.0Ti30.0Hf20.0 %,20.0
A. Manca; A. V. Shelyakov and G. Airoldi,Materials Transactions,Ageing in Parent Phase and Martensite Stabilization in a Ni50Ti30Hf20 Alloy,2003.0,50.0,30.0,20.0,Ni50.0Ti30.0Hf20.0 %,20.0
R. Santamarta; A. Pasko; J. Pons; E. Cesari and P. Ochin,Materials Transactions,Crystallization in partially amorphous Ni50Ti32Hf18 melt spun ribbon,2004.0,50.0,32.0,20.0,Ni50.0Ti32.0Hf18.0 %,18.0
R. Santamarta; A. Pasko; J. Pons; E. Cesari and P. Ochin,Materials Transactions,Crystallization in partially amorphous Ni50Ti32Hf18 melt spun ribbon,2004.0,50.0,32.0,20.0,Ni50.0Ti32.0Hf18.0 %,18.0
R. Santamarta; A. Pasko; J. Pons; E. Cesari and P. Ochin,Materials Transactions,Crystallization in partially amorphous Ni50Ti32Hf18 melt spun ribbon,2004.0,50.0,32.0,20.0,Ni50.0Ti32.0Hf18.0 %,18.0
R. Santamarta; A. Pasko; J. Pons; E. Cesari and P. Ochin,Materials Transactions,Crystallization in partially amorphous Ni50Ti32Hf18 melt spun ribbon,2004.0,50.0,32.0,20.0,Ni50.0Ti32.0Hf18.0 %,18.0
R. Santamarta; A. Pasko; J. Pons; E. Cesari and P. Ochin,Materials Transactions,Crystallization in partially amorphous Ni50Ti32Hf18 melt spun ribbon,2004.0,50.0,32.0,20.0,Ni50.0Ti32.0Hf18.0 %,18.0
R. Santamarta; A. Pasko; J. Pons; E. Cesari and P. Ochin,Materials Transactions,Crystallization in partially amorphous Ni50Ti32Hf18 melt spun ribbon,2004.0,50.0,32.0,20.0,Ni50.0Ti32.0Hf18.0 %,18.0
R. Santamarta; A. Pasko; J. Pons; E. Cesari and P. Ochin,Materials Transactions,Crystallization in partially amorphous Ni50Ti32Hf18 melt spun ribbon,2004.0,50.0,32.0,20.0,Ni50.0Ti32.0Hf18.0 %,18.0
R. Santamarta; A. Pasko; J. Pons; E. Cesari and P. Ochin,Materials Transactions,Crystallization in partially amorphous Ni50Ti32Hf18 melt spun ribbon,2004.0,50.0,32.0,20.0,Ni50.0Ti32.0Hf18.0 %,18.0
R. Santamarta; A. Pasko; J. Pons; E. Cesari and P. Ochin,Materials Transactions,Crystallization in partially amorphous Ni50Ti32Hf18 melt spun ribbon,2004.0,50.0,32.0,20.0,Ni50.0Ti32.0Hf18.0 %,18.0
X. L. Meng; W. Cai; F. Chen and L. C. Zhao,Scripta Materialia,Effect of aging on martensitic transformation and microstructure in Ni-rich TiNiHf shape memory alloy,2006.0,50.0,30.0,15.0,Ni50.0Ti30.0Hf20.0 %,20.0
P. E. Thoma and J. J. Boehm,Materials Science and Engineering: A,Effect of composition on the amount of second phase and transformation temperatures of NixTi90−xHf10 shape memory alloys,1999.0,50.0,40.0,10.0,Ni50.0Ti40.0Hf10.0 %,10.0
R. Soares and W. B. Castro,Materials Science Forum,Effect of Cooling Rate on the Transformation Temperatures of Ni50Ti36Hf14 Melt Spun Ribbons,2018.0,50.0,36.0,10.0,Ni50.0Ti36.0Hf14.0 %,14.0
R. Soares and W. B. Castro,Materials Science Forum,Effect of Cooling Rate on the Transformation Temperatures of Ni50Ti36Hf14 Melt Spun Ribbons,2018.0,50.0,36.0,10.0,Ni50.0Ti36.0Hf14.0 %,14.0
R. Soares and W. B. Castro,Materials Science Forum,Effect of Cooling Rate on the Transformation Temperatures of Ni50Ti36Hf14 Melt Spun Ribbons,2018.0,50.0,36.0,10.0,Ni50.0Ti36.0Hf14.0 %,14.0
R. L. Soares and W. B. d. Castro,REM-International Engineering Journal,Effects of composition on transformation temperatures and microstructure of Ni-Ti-Hf shape memory alloys,2019.0,50.0,42.0,10.0,Ni50.0Ti42.0Hf8.0 %,8.0
R. L. Soares and W. B. d. Castro,REM-International Engineering Journal,Effects of composition on transformation temperatures and microstructure of Ni-Ti-Hf shape memory alloys,2019.0,50.0,39.0,10.0,Ni50.0Ti39.0Hf11.0 %,11.0
R. L. Soares and W. B. d. Castro,REM-International Engineering Journal,Effects of composition on transformation temperatures and microstructure of Ni-Ti-Hf shape memory alloys,2019.0,50.0,36.0,10.0,Ni50.0Ti36.0Hf14.0 %,14.0
R. L. Soares and W. B. d. Castro,REM-International Engineering Journal,Effects of composition on transformation temperatures and microstructure of Ni-Ti-Hf shape memory alloys,2019.0,50.0,33.0,10.0,Ni50.0Ti33.0Hf17.0 %,17.0
R. L. Soares and W. B. d. Castro,REM-International Engineering Journal,Effects of composition on transformation temperatures and microstructure of Ni-Ti-Hf shape memory alloys,2019.0,50.0,30.0,10.0,Ni50.0Ti30.0Hf20.0 %,20.0
N. A. Ley and M. L. Young,,Effects of Thermo-Mechanical Processing on Precipitate Evolution in Equiatomic and Ni-lean NiTiHf High Temperature Shape Memory Alloys,2019.0,50.0,40.0,10.0,Ni50.0Ti40.0Hf10.0 %,10.0
N. A. Ley and M. L. Young,,Effects of Thermo-Mechanical Processing on Precipitate Evolution in Equiatomic and Ni-lean NiTiHf High Temperature Shape Memory Alloys,2019.0,50.0,40.0,10.0,Ni50.0Ti40.0Hf10.0 %,10.0
N. A. Ley and M. L. Young,,Effects of Thermo-Mechanical Processing on Precipitate Evolution in Equiatomic and Ni-lean NiTiHf High Temperature Shape Memory Alloys,2019.0,50.0,40.0,10.0,Ni50.0Ti40.0Hf10.0 %,10.0
H. D. Gu; K. M. Leung and C. Y. Chung,Journal of Vacuum Science & Technology A ,Growth of high-temperature NiTi1−xHfxNiTi1−xHfx shape memory alloy thin films by laser ablation of composite targets,1998.0,50.0,36.6,10.0,Ni50.0Ti36.6Hf13.4 %,13.4
D. N. Abujudom; M. Y. Kao; P. E. Thoma and D. R. Angst,US5114504,High transformation temperature shape memory alloy,1992.0,50.0,40.0,10.0,Ni50.0Ti40.0Hf10.0 %,10.0
D. N. Abujudom; M. Y. Kao; P. E. Thoma and D. R. Angst,US5114504,High transformation temperature shape memory alloy,1992.0,50.0,25.0,10.0,Ni50.0Ti25.0Hf25.0 %,25.0
M. A. Azeem and D. Dye,Intermetallics,In situ evaluation of the transformation behaviour of NiTi-based high temperature shape memory alloys,2014.0,50.0,35.0,10.0,Ni50.0Ti35.0Hf15.0 %,15.0
M. A. Azeem and D. Dye,Intermetallics,In situ evaluation of the transformation behaviour of NiTi-based high temperature shape memory alloys,2014.0,50.0,35.0,1.0,Ni50.0Ti35.0Hf15.0 %,15.0
M. A. Azeem and D. Dye,Intermetallics,In situ evaluation of the transformation behaviour of NiTi-based high temperature shape memory alloys,2014.0,50.0,35.0,1.0,Ni50.0Ti35.0Hf15.0 %,15.0
M. A. Azeem and D. Dye,Intermetallics,In situ evaluation of the transformation behaviour of NiTi-based high temperature shape memory alloys,2014.0,50.0,35.0,1.0,Ni50.0Ti35.0Hf15.0 %,15.0
M. A. Azeem and D. Dye,Intermetallics,In situ evaluation of the transformation behaviour of NiTi-based high temperature shape memory alloys,2014.0,50.0,35.0,1.0,Ni50.0Ti35.0Hf15.0 %,15.0
M. A. Azeem and D. Dye,Intermetallics,In situ evaluation of the transformation behaviour of NiTi-based high temperature shape memory alloys,2014.0,50.0,35.0,1.0,Ni50.0Ti35.0Hf15.0 %,15.0
S. H. Hong; J. T. Kim; H. J. Park; Y. S. Kim; J. Y. Suh; Y. S. Na; K. R. Lim; C. H. Shim; J. M. Park and K. B. Kim,Journal of Alloys and Compounds,Influence of Zr content on phase formation; transition and mechanical behavior of Ni-Ti-Hf-Zr high temperature shape memory alloys,2017.0,50.0,38.0,40.0,Ni50.0Ti38.0Hf12.0 %,12.0
R. Santamarta; C. Seguı́; J. Pons and E. Cesari,Scripta Materialia,Martensite stabilisation in Ni50Ti32.2Hf17.7,1999.0,50.0,32.3,10.0,Ni50.0Ti32.3Hf17.7 %,17.7
R. Santamarta; C. Seguı́; J. Pons and E. Cesari,Scripta Materialia,Martensite stabilisation in Ni50Ti32.2Hf17.7,1999.0,50.0,32.3,10.0,Ni50.0Ti32.3Hf17.7 %,17.7
F. Dalle; A. Pasko; P. Vermaut; V. Kolomytsev; P. Ochin and R. Portier,Scripta Materialia,Melt Spun ribbons of Ti-Hf-Ni-Re shape memory alloys: first investigations,2000.0,50.0,32.0,20.0,Ni50.0Ti32.0Hf18.0 %,18.0
F. Dalle; A. Pasko; P. Vermaut; V. Kolomytsev; P. Ochin and R. Portier,Scripta Materialia,Melt Spun ribbons of Ti-Hf-Ni-Re shape memory alloys: first investigations,2000.0,50.0,32.0,20.0,Ni50.0Ti32.0Hf18.0 %,18.0
S. Besseghini; E. Villa and A. Tuissi,Materials Science and Engineering: A,Ni-Ti-Hf shape memory alloy: effect of aging and thermal cycling,1999.0,50.0,40.0,5.0,Ni50.0Ti40.0Hf10.0 %,10.0
S. Besseghini; E. Villa and A. Tuissi,Materials Science and Engineering: A,Ni-Ti-Hf shape memory alloy: effect of aging and thermal cycling,1999.0,50.0,40.0,5.0,Ni50.0Ti40.0Hf10.0 %,10.0
S. Besseghini; E. Villa and A. Tuissi,Materials Science and Engineering: A,Ni-Ti-Hf shape memory alloy: effect of aging and thermal cycling,1999.0,50.0,40.0,5.0,Ni50.0Ti40.0Hf10.0 %,10.0
D. Canadinc; W. Trehern; H. Ozcan; C. Hayrettin; O. Karakoc; I. Karaman; F. Sun and Z. Chaudhry,Scripta Materialia,On the deformation response and cyclic stability of Ni50Ti35Hf15 high temperature shape memory alloy wires,2017.0,50.0,35.0,10.0,Ni50.0Ti35.0Hf15.0 %,15.0
D. Canadinc; W. Trehern; H. Ozcan; C. Hayrettin; O. Karakoc; I. Karaman; F. Sun and Z. Chaudhry,Scripta Materialia,On the deformation response and cyclic stability of Ni50Ti35Hf15 high temperature shape memory alloy wires,2017.0,50.0,35.0,10.0,Ni50.0Ti35.0Hf15.0 %,15.0
D. Canadinc; W. Trehern; H. Ozcan; C. Hayrettin; O. Karakoc; I. Karaman; F. Sun and Z. Chaudhry,Scripta Materialia,On the deformation response and cyclic stability of Ni50Ti35Hf15 high temperature shape memory alloy wires,2017.0,50.0,35.0,10.0,Ni50.0Ti35.0Hf15.0 %,15.0
B. Wang; R. Bhagat; X. Lan and R. Dashwood,Journal of The Electrochemical Society,Production of Ni-35Ti-15Hf alloy via the FFC Cambridge process,2011.0,50.0,35.0,10.0,Ni50.0Ti35.0Hf15.0 %,15.0
C. C. Wojcik,Journal of Materials Engineering and Performance,Properties and Heat Treatment of High Transition Temperature Ni-Ti-Hf Alloys,2009.0,50.0,44.0,10.0,Ni50.0Ti44.0Hf6.0 %,6.0
C. C. Wojcik,Journal of Materials Engineering and Performance,Properties and Heat Treatment of High Transition Temperature Ni-Ti-Hf Alloys,2009.0,50.0,44.0,10.0,Ni50.0Ti44.0Hf6.0 %,6.0
C. C. Wojcik,Journal of Materials Engineering and Performance,Properties and Heat Treatment of High Transition Temperature Ni-Ti-Hf Alloys,2009.0,50.0,44.0,10.0,Ni50.0Ti44.0Hf6.0 %,6.0
C. C. Wojcik,Journal of Materials Engineering and Performance,Properties and Heat Treatment of High Transition Temperature Ni-Ti-Hf Alloys,2009.0,50.0,44.0,10.0,Ni50.0Ti44.0Hf6.0 %,6.0
C. C. Wojcik,Journal of Materials Engineering and Performance,Properties and Heat Treatment of High Transition Temperature Ni-Ti-Hf Alloys,2009.0,50.0,42.0,10.0,Ni50.0Ti42.0Hf8.0 %,8.0
C. C. Wojcik,Journal of Materials Engineering and Performance,Properties and Heat Treatment of High Transition Temperature Ni-Ti-Hf Alloys,2009.0,50.0,40.0,10.0,Ni50.0Ti40.0Hf10.0 %,10.0
