Authors,Source,Title,Year,Ni (at.%),Ti (at.%),Heat Treat 2 Temperature (°C),composition,Hf (at.%)
C. Hayrettin; O. Karakoc; I. Karaman; J. H. Mabe; R. Santamarta and J. Pons,Acta Materialia,Two way shape memory effect in NiTiHf high temperature shape memory alloy tubes,2019.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
X. Meng; Y. D. Fu; W. Cai; J. Zhang; Q. F. Li and L. C. Zhao,Solid State Phenomena,Martensitic Transformation Behavior and Shape Memory Effect of an Aged Ni-rich Ti-Ni-Hf High Temperature Shape Memory Alloy,2008.0,50.4,29.6,950.0,Ni50.4Ti29.6Hf20.0 %,20.0
X. Meng; Y. D. Fu; W. Cai; J. Zhang; Q. F. Li and L. C. Zhao,Solid State Phenomena,Martensitic Transformation Behavior and Shape Memory Effect of an Aged Ni-rich Ti-Ni-Hf High Temperature Shape Memory Alloy,2008.0,50.4,29.6,950.0,Ni50.4Ti29.6Hf20.0 %,20.0
X. Meng; Y. D. Fu; W. Cai; J. Zhang; Q. F. Li and L. C. Zhao,Solid State Phenomena,Martensitic Transformation Behavior and Shape Memory Effect of an Aged Ni-rich Ti-Ni-Hf High Temperature Shape Memory Alloy,2008.0,50.4,29.6,950.0,Ni50.4Ti29.6Hf20.0 %,20.0
X. Meng; Y. D. Fu; W. Cai; J. Zhang; Q. F. Li and L. C. Zhao,Solid State Phenomena,Martensitic Transformation Behavior and Shape Memory Effect of an Aged Ni-rich Ti-Ni-Hf High Temperature Shape Memory Alloy,2008.0,50.4,29.6,950.0,Ni50.4Ti29.6Hf20.0 %,20.0
X. Meng; Y. D. Fu; W. Cai; J. Zhang; Q. F. Li and L. C. Zhao,Solid State Phenomena,Martensitic Transformation Behavior and Shape Memory Effect of an Aged Ni-rich Ti-Ni-Hf High Temperature Shape Memory Alloy,2008.0,50.4,29.6,950.0,Ni50.4Ti29.6Hf20.0 %,20.0
X. Meng; Y. D. Fu; W. Cai; J. Zhang; Q. F. Li and L. C. Zhao,Solid State Phenomena,Martensitic Transformation Behavior and Shape Memory Effect of an Aged Ni-rich Ti-Ni-Hf High Temperature Shape Memory Alloy,2008.0,50.4,29.6,950.0,Ni50.4Ti29.6Hf20.0 %,20.0
X. Meng; Y. D. Fu; W. Cai; J. Zhang; Q. F. Li and L. C. Zhao,Solid State Phenomena,Martensitic Transformation Behavior and Shape Memory Effect of an Aged Ni-rich Ti-Ni-Hf High Temperature Shape Memory Alloy,2008.0,50.4,29.6,950.0,Ni50.4Ti29.6Hf20.0 %,20.0
X. Meng; Y. D. Fu; W. Cai; J. Zhang; Q. F. Li and L. C. Zhao,Solid State Phenomena,Martensitic Transformation Behavior and Shape Memory Effect of an Aged Ni-rich Ti-Ni-Hf High Temperature Shape Memory Alloy,2008.0,50.4,29.6,950.0,Ni50.4Ti29.6Hf20.0 %,20.0
X. Meng; Y. D. Fu; W. Cai; J. Zhang; Q. F. Li and L. C. Zhao,Solid State Phenomena,Martensitic Transformation Behavior and Shape Memory Effect of an Aged Ni-rich Ti-Ni-Hf High Temperature Shape Memory Alloy,2008.0,50.4,29.6,950.0,Ni50.4Ti29.6Hf20.0 %,20.0
X. Meng; Y. D. Fu; W. Cai; J. Zhang; Q. F. Li and L. C. Zhao,Solid State Phenomena,Martensitic Transformation Behavior and Shape Memory Effect of an Aged Ni-rich Ti-Ni-Hf High Temperature Shape Memory Alloy,2008.0,50.4,29.6,950.0,Ni50.4Ti29.6Hf20.0 %,20.0
X. Meng; Y. D. Fu; W. Cai; J. Zhang; Q. F. Li and L. C. Zhao,Solid State Phenomena,Martensitic Transformation Behavior and Shape Memory Effect of an Aged Ni-rich Ti-Ni-Hf High Temperature Shape Memory Alloy,2008.0,50.4,29.6,950.0,Ni50.4Ti29.6Hf20.0 %,20.0
X. Meng; Y. D. Fu; W. Cai; J. Zhang; Q. F. Li and L. C. Zhao,Solid State Phenomena,Martensitic Transformation Behavior and Shape Memory Effect of an Aged Ni-rich Ti-Ni-Hf High Temperature Shape Memory Alloy,2008.0,50.4,29.6,950.0,Ni50.4Ti29.6Hf20.0 %,20.0
X. Meng; Y. D. Fu; W. Cai; J. Zhang; Q. F. Li and L. C. Zhao,Solid State Phenomena,Martensitic Transformation Behavior and Shape Memory Effect of an Aged Ni-rich Ti-Ni-Hf High Temperature Shape Memory Alloy,2008.0,50.4,29.6,950.0,Ni50.4Ti29.6Hf20.0 %,20.0
X. Meng; Y. D. Fu; W. Cai; J. Zhang; Q. F. Li and L. C. Zhao,Solid State Phenomena,Martensitic Transformation Behavior and Shape Memory Effect of an Aged Ni-rich Ti-Ni-Hf High Temperature Shape Memory Alloy,2008.0,50.4,29.6,950.0,Ni50.4Ti29.6Hf20.0 %,20.0
X. Meng; Y. D. Fu; W. Cai; J. Zhang; Q. F. Li and L. C. Zhao,Solid State Phenomena,Martensitic Transformation Behavior and Shape Memory Effect of an Aged Ni-rich Ti-Ni-Hf High Temperature Shape Memory Alloy,2008.0,50.4,29.6,950.0,Ni50.4Ti29.6Hf20.0 %,20.0
X. Meng; Y. D. Fu; W. Cai; J. Zhang; Q. F. Li and L. C. Zhao,Solid State Phenomena,Martensitic Transformation Behavior and Shape Memory Effect of an Aged Ni-rich Ti-Ni-Hf High Temperature Shape Memory Alloy,2008.0,50.4,29.6,950.0,Ni50.4Ti29.6Hf20.0 %,20.0
X. Meng; Y. D. Fu; W. Cai; J. Zhang; Q. F. Li and L. C. Zhao,Solid State Phenomena,Martensitic Transformation Behavior and Shape Memory Effect of an Aged Ni-rich Ti-Ni-Hf High Temperature Shape Memory Alloy,2008.0,50.4,29.6,950.0,Ni50.4Ti29.6Hf20.0 %,20.0
X. Meng; Y. D. Fu; W. Cai; J. Zhang; Q. F. Li and L. C. Zhao,Solid State Phenomena,Martensitic Transformation Behavior and Shape Memory Effect of an Aged Ni-rich Ti-Ni-Hf High Temperature Shape Memory Alloy,2008.0,50.4,29.6,950.0,Ni50.4Ti29.6Hf20.0 %,20.0
D. N. Abujudom; M. Y. Kao; P. E. Thoma and D. R. Angst,US5114504,High transformation temperature shape memory alloy,1992.0,50.5,39.5,600.0,Ni50.5Ti39.5Hf10.0 %,10.0
D. N. Abujudom; M. Y. Kao; P. E. Thoma and D. R. Angst,US5114504,High transformation temperature shape memory alloy,1992.0,50.5,24.5,600.0,Ni50.5Ti24.5Hf25.0 %,25.0
X. L. Meng; W. Cai; F. Chen and L. C. Zhao,Scripta Materialia,Effect of aging on martensitic transformation and microstructure in Ni-rich TiNiHf shape memory alloy,2006.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; F. Chen and L. C. Zhao,Scripta Materialia,Effect of aging on martensitic transformation and microstructure in Ni-rich TiNiHf shape memory alloy,2006.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; F. Chen and L. C. Zhao,Scripta Materialia,Effect of aging on martensitic transformation and microstructure in Ni-rich TiNiHf shape memory alloy,2006.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; F. Chen and L. C. Zhao,Scripta Materialia,Effect of aging on martensitic transformation and microstructure in Ni-rich TiNiHf shape memory alloy,2006.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; F. Chen and L. C. Zhao,Scripta Materialia,Effect of aging on martensitic transformation and microstructure in Ni-rich TiNiHf shape memory alloy,2006.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; F. Chen and L. C. Zhao,Scripta Materialia,Effect of aging on martensitic transformation and microstructure in Ni-rich TiNiHf shape memory alloy,2006.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; F. Chen and L. C. Zhao,Scripta Materialia,Effect of aging on martensitic transformation and microstructure in Ni-rich TiNiHf shape memory alloy,2006.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; F. Chen and L. C. Zhao,Scripta Materialia,Effect of aging on martensitic transformation and microstructure in Ni-rich TiNiHf shape memory alloy,2006.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; F. Chen and L. C. Zhao,Scripta Materialia,Effect of aging on martensitic transformation and microstructure in Ni-rich TiNiHf shape memory alloy,2006.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; F. Chen and L. C. Zhao,Scripta Materialia,Effect of aging on martensitic transformation and microstructure in Ni-rich TiNiHf shape memory alloy,2006.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; F. Chen and L. C. Zhao,Scripta Materialia,Effect of aging on martensitic transformation and microstructure in Ni-rich TiNiHf shape memory alloy,2006.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; F. Chen and L. C. Zhao,Scripta Materialia,Effect of aging on martensitic transformation and microstructure in Ni-rich TiNiHf shape memory alloy,2006.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; F. Chen and L. C. Zhao,Scripta Materialia,Effect of aging on martensitic transformation and microstructure in Ni-rich TiNiHf shape memory alloy,2006.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; F. Chen and L. C. Zhao,Scripta Materialia,Effect of aging on martensitic transformation and microstructure in Ni-rich TiNiHf shape memory alloy,2006.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; F. Chen and L. C. Zhao,Scripta Materialia,Effect of aging on martensitic transformation and microstructure in Ni-rich TiNiHf shape memory alloy,2006.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; F. Chen and L. C. Zhao,Scripta Materialia,Effect of aging on martensitic transformation and microstructure in Ni-rich TiNiHf shape memory alloy,2006.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
L. Patriarca and H. Sehitoglu,Scripta Materialia,High-temperature superelasticity of Ni50.6Ti24.4Hf25.0 shape memory alloy,2015.0,50.6,24.4,900.0,Ni50.6Ti24.4Hf25.0 %,25.0
L. Patriarca and H. Sehitoglu,Scripta Materialia,High-temperature superelasticity of Ni50.6Ti24.4Hf25.0 shape memory alloy,2015.0,50.6,24.4,900.0,Ni50.6Ti24.4Hf25.0 %,25.0
L. Patriarca and H. Sehitoglu,Scripta Materialia,High-temperature superelasticity of Ni50.6Ti24.4Hf25.0 shape memory alloy,2015.0,50.6,24.4,900.0,Ni50.6Ti24.4Hf25.0 %,25.0
L. Patriarca and H. Sehitoglu,Scripta Materialia,High-temperature superelasticity of Ni50.6Ti24.4Hf25.0 shape memory alloy,2015.0,50.6,24.4,900.0,Ni50.6Ti24.4Hf25.0 %,25.0
L. Patriarca and H. Sehitoglu,Scripta Materialia,High-temperature superelasticity of Ni50.6Ti24.4Hf25.0 shape memory alloy,2015.0,50.6,24.4,900.0,Ni50.6Ti24.4Hf25.0 %,25.0
L. Patriarca and H. Sehitoglu,Scripta Materialia,High-temperature superelasticity of Ni50.6Ti24.4Hf25.0 shape memory alloy,2015.0,50.6,24.4,900.0,Ni50.6Ti24.4Hf25.0 %,25.0
L. Patriarca and H. Sehitoglu,Scripta Materialia,High-temperature superelasticity of Ni50.6Ti24.4Hf25.0 shape memory alloy,2015.0,50.6,24.4,900.0,Ni50.6Ti24.4Hf25.0 %,25.0
L. Patriarca and H. Sehitoglu,Scripta Materialia,High-temperature superelasticity of Ni50.6Ti24.4Hf25.0 shape memory alloy,2015.0,50.6,24.4,900.0,Ni50.6Ti24.4Hf25.0 %,25.0
L. Patriarca and H. Sehitoglu,Scripta Materialia,High-temperature superelasticity of Ni50.6Ti24.4Hf25.0 shape memory alloy,2015.0,50.6,24.4,900.0,Ni50.6Ti24.4Hf25.0 %,25.0
L. Patriarca and H. Sehitoglu,Scripta Materialia,High-temperature superelasticity of Ni50.6Ti24.4Hf25.0 shape memory alloy,2015.0,50.6,24.4,900.0,Ni50.6Ti24.4Hf25.0 %,25.0
L. Patriarca and H. Sehitoglu,Scripta Materialia,High-temperature superelasticity of Ni50.6Ti24.4Hf25.0 shape memory alloy,2015.0,50.6,24.4,900.0,Ni50.6Ti24.4Hf25.0 %,25.0
L. Patriarca and H. Sehitoglu,Scripta Materialia,High-temperature superelasticity of Ni50.6Ti24.4Hf25.0 shape memory alloy,2015.0,50.6,24.4,900.0,Ni50.6Ti24.4Hf25.0 %,25.0
L. Patriarca and H. Sehitoglu,Scripta Materialia,High-temperature superelasticity of Ni50.6Ti24.4Hf25.0 shape memory alloy,2015.0,50.6,24.4,900.0,Ni50.6Ti24.4Hf25.0 %,25.0
L. Patriarca and H. Sehitoglu,Scripta Materialia,High-temperature superelasticity of Ni50.6Ti24.4Hf25.0 shape memory alloy,2015.0,50.6,24.4,900.0,Ni50.6Ti24.4Hf25.0 %,25.0
L. Patriarca and H. Sehitoglu,Scripta Materialia,High-temperature superelasticity of Ni50.6Ti24.4Hf25.0 shape memory alloy,2015.0,50.6,24.4,900.0,Ni50.6Ti24.4Hf25.0 %,25.0
L. Patriarca and H. Sehitoglu,Scripta Materialia,High-temperature superelasticity of Ni50.6Ti24.4Hf25.0 shape memory alloy,2015.0,50.6,24.4,900.0,Ni50.6Ti24.4Hf25.0 %,25.0
L. Patriarca and H. Sehitoglu,Scripta Materialia,High-temperature superelasticity of Ni50.6Ti24.4Hf25.0 shape memory alloy,2015.0,50.6,24.4,900.0,Ni50.6Ti24.4Hf25.0 %,25.0
L. Patriarca and H. Sehitoglu,Scripta Materialia,High-temperature superelasticity of Ni50.6Ti24.4Hf25.0 shape memory alloy,2015.0,50.6,24.4,900.0,Ni50.6Ti24.4Hf25.0 %,25.0
L. Patriarca and H. Sehitoglu,Scripta Materialia,High-temperature superelasticity of Ni50.6Ti24.4Hf25.0 shape memory alloy,2015.0,50.6,24.4,900.0,Ni50.6Ti24.4Hf25.0 %,25.0
L. Patriarca and H. Sehitoglu,Scripta Materialia,High-temperature superelasticity of Ni50.6Ti24.4Hf25.0 shape memory alloy,2015.0,50.6,24.4,900.0,Ni50.6Ti24.4Hf25.0 %,25.0
L. Patriarca and H. Sehitoglu,Scripta Materialia,High-temperature superelasticity of Ni50.6Ti24.4Hf25.0 shape memory alloy,2015.0,50.6,24.4,900.0,Ni50.6Ti24.4Hf25.0 %,25.0
L. Patriarca and H. Sehitoglu,Scripta Materialia,High-temperature superelasticity of Ni50.6Ti24.4Hf25.0 shape memory alloy,2015.0,50.6,24.4,900.0,Ni50.6Ti24.4Hf25.0 %,25.0
L. Patriarca and H. Sehitoglu,Scripta Materialia,High-temperature superelasticity of Ni50.6Ti24.4Hf25.0 shape memory alloy,2015.0,50.6,24.4,900.0,Ni50.6Ti24.4Hf25.0 %,25.0
X. L. Meng; W. Cai; Y. F. Zheng and L. C. Zhao,Materials Science and Engineering: A,Phase transformation and precipitation in aged Ti–Ni–Hf high-temperature shape memory alloys,2006.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; Y. D. Fu; Q. F. Li; J. X. Zhang and L. C. Zhao,Intermetallics,Shape-memory behaviors in an aged Ni-rich TiNiHf high temperature shape-memory alloy,2008.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; Y. D. Fu; Q. F. Li; J. X. Zhang and L. C. Zhao,Intermetallics,Shape-memory behaviors in an aged Ni-rich TiNiHf high temperature shape-memory alloy,2008.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; Y. D. Fu; Q. F. Li; J. X. Zhang and L. C. Zhao,Intermetallics,Shape-memory behaviors in an aged Ni-rich TiNiHf high temperature shape-memory alloy,2008.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; Y. D. Fu; Q. F. Li; J. X. Zhang and L. C. Zhao,Intermetallics,Shape-memory behaviors in an aged Ni-rich TiNiHf high temperature shape-memory alloy,2008.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; Y. D. Fu; Q. F. Li; J. X. Zhang and L. C. Zhao,Intermetallics,Shape-memory behaviors in an aged Ni-rich TiNiHf high temperature shape-memory alloy,2008.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; Y. D. Fu; Q. F. Li; J. X. Zhang and L. C. Zhao,Intermetallics,Shape-memory behaviors in an aged Ni-rich TiNiHf high temperature shape-memory alloy,2008.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; Y. D. Fu; Q. F. Li; J. X. Zhang and L. C. Zhao,Intermetallics,Shape-memory behaviors in an aged Ni-rich TiNiHf high temperature shape-memory alloy,2008.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; Y. D. Fu; Q. F. Li; J. X. Zhang and L. C. Zhao,Intermetallics,Shape-memory behaviors in an aged Ni-rich TiNiHf high temperature shape-memory alloy,2008.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; Y. D. Fu; Q. F. Li; J. X. Zhang and L. C. Zhao,Intermetallics,Shape-memory behaviors in an aged Ni-rich TiNiHf high temperature shape-memory alloy,2008.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; Y. D. Fu; Q. F. Li; J. X. Zhang and L. C. Zhao,Intermetallics,Shape-memory behaviors in an aged Ni-rich TiNiHf high temperature shape-memory alloy,2008.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; Y. D. Fu; Q. F. Li; J. X. Zhang and L. C. Zhao,Intermetallics,Shape-memory behaviors in an aged Ni-rich TiNiHf high temperature shape-memory alloy,2008.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; Y. D. Fu; Q. F. Li; J. X. Zhang and L. C. Zhao,Intermetallics,Shape-memory behaviors in an aged Ni-rich TiNiHf high temperature shape-memory alloy,2008.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; Y. D. Fu; Q. F. Li; J. X. Zhang and L. C. Zhao,Intermetallics,Shape-memory behaviors in an aged Ni-rich TiNiHf high temperature shape-memory alloy,2008.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; Y. D. Fu; Q. F. Li; J. X. Zhang and L. C. Zhao,Intermetallics,Shape-memory behaviors in an aged Ni-rich TiNiHf high temperature shape-memory alloy,2008.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; Y. D. Fu; Q. F. Li; J. X. Zhang and L. C. Zhao,Intermetallics,Shape-memory behaviors in an aged Ni-rich TiNiHf high temperature shape-memory alloy,2008.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; Y. D. Fu; Q. F. Li; J. X. Zhang and L. C. Zhao,Intermetallics,Shape-memory behaviors in an aged Ni-rich TiNiHf high temperature shape-memory alloy,2008.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; Y. D. Fu; Q. F. Li; J. X. Zhang and L. C. Zhao,Intermetallics,Shape-memory behaviors in an aged Ni-rich TiNiHf high temperature shape-memory alloy,2008.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; Y. D. Fu; Q. F. Li; J. X. Zhang and L. C. Zhao,Intermetallics,Shape-memory behaviors in an aged Ni-rich TiNiHf high temperature shape-memory alloy,2008.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; Y. D. Fu; Q. F. Li; J. X. Zhang and L. C. Zhao,Intermetallics,Shape-memory behaviors in an aged Ni-rich TiNiHf high temperature shape-memory alloy,2008.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; Y. D. Fu; Q. F. Li; J. X. Zhang and L. C. Zhao,Intermetallics,Shape-memory behaviors in an aged Ni-rich TiNiHf high temperature shape-memory alloy,2008.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; Y. D. Fu; Q. F. Li; J. X. Zhang and L. C. Zhao,Intermetallics,Shape-memory behaviors in an aged Ni-rich TiNiHf high temperature shape-memory alloy,2008.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; Y. D. Fu; Q. F. Li; J. X. Zhang and L. C. Zhao,Intermetallics,Shape-memory behaviors in an aged Ni-rich TiNiHf high temperature shape-memory alloy,2008.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; Y. D. Fu; Q. F. Li; J. X. Zhang and L. C. Zhao,Intermetallics,Shape-memory behaviors in an aged Ni-rich TiNiHf high temperature shape-memory alloy,2008.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; Y. D. Fu; Q. F. Li; J. X. Zhang and L. C. Zhao,Intermetallics,Shape-memory behaviors in an aged Ni-rich TiNiHf high temperature shape-memory alloy,2008.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; Y. D. Fu; Q. F. Li; J. X. Zhang and L. C. Zhao,Intermetallics,Shape-memory behaviors in an aged Ni-rich TiNiHf high temperature shape-memory alloy,2008.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; Y. D. Fu; Q. F. Li; J. X. Zhang and L. C. Zhao,Intermetallics,Shape-memory behaviors in an aged Ni-rich TiNiHf high temperature shape-memory alloy,2008.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; Y. D. Fu; Q. F. Li; J. X. Zhang and L. C. Zhao,Intermetallics,Shape-memory behaviors in an aged Ni-rich TiNiHf high temperature shape-memory alloy,2008.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; Y. D. Fu; Q. F. Li; J. X. Zhang and L. C. Zhao,Intermetallics,Shape-memory behaviors in an aged Ni-rich TiNiHf high temperature shape-memory alloy,2008.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; Y. D. Fu; Q. F. Li; J. X. Zhang and L. C. Zhao,Intermetallics,Shape-memory behaviors in an aged Ni-rich TiNiHf high temperature shape-memory alloy,2008.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
X. L. Meng; W. Cai; Y. D. Fu; Q. F. Li; J. X. Zhang and L. C. Zhao,Intermetallics,Shape-memory behaviors in an aged Ni-rich TiNiHf high temperature shape-memory alloy,2008.0,50.6,29.4,550.0,Ni50.6Ti29.4Hf20.0 %,20.0
S. M. Saghaian,Mechanical Engineering,Shape memory behavior of single crystal and polycrystalline Ni-rich NiTiHf high temperature shape memory alloys,2015.0,50.7,29.3,300.0,Ni50.7Ti29.3Hf20.0 %,20.0
S. M. Saghaian,Mechanical Engineering,Shape memory behavior of single crystal and polycrystalline Ni-rich NiTiHf high temperature shape memory alloys,2015.0,50.7,29.3,400.0,Ni50.7Ti29.3Hf20.0 %,20.0
S. M. Saghaian,Mechanical Engineering,Shape memory behavior of single crystal and polycrystalline Ni-rich NiTiHf high temperature shape memory alloys,2015.0,50.7,29.3,500.0,Ni50.7Ti29.3Hf20.0 %,20.0
S. M. Saghaian,Mechanical Engineering,Shape memory behavior of single crystal and polycrystalline Ni-rich NiTiHf high temperature shape memory alloys,2015.0,50.7,29.3,500.0,Ni50.7Ti29.3Hf20.0 %,20.0
S. M. Saghaian,Mechanical Engineering,Shape memory behavior of single crystal and polycrystalline Ni-rich NiTiHf high temperature shape memory alloys,2015.0,50.7,29.3,500.0,Ni50.7Ti29.3Hf20.0 %,20.0
S. M. Saghaian,Mechanical Engineering,Shape memory behavior of single crystal and polycrystalline Ni-rich NiTiHf high temperature shape memory alloys,2015.0,50.7,29.3,550.0,Ni50.7Ti29.3Hf20.0 %,20.0
S. M. Saghaian,Mechanical Engineering,Shape memory behavior of single crystal and polycrystalline Ni-rich NiTiHf high temperature shape memory alloys,2015.0,50.7,29.3,600.0,Ni50.7Ti29.3Hf20.0 %,20.0
S. M. Saghaian,Mechanical Engineering,Shape memory behavior of single crystal and polycrystalline Ni-rich NiTiHf high temperature shape memory alloys,2015.0,50.7,29.3,700.0,Ni50.7Ti29.3Hf20.0 %,20.0
S. M. Saghaian,Mechanical Engineering,Shape memory behavior of single crystal and polycrystalline Ni-rich NiTiHf high temperature shape memory alloys,2015.0,50.7,29.3,900.0,Ni50.7Ti29.3Hf20.0 %,20.0
S. M. Saghaian,Mechanical Engineering,Shape memory behavior of single crystal and polycrystalline Ni-rich NiTiHf high temperature shape memory alloys,2015.0,50.7,29.3,900.0,Ni50.7Ti29.3Hf20.0 %,20.0
S. M. Saghaian,Mechanical Engineering,Shape memory behavior of single crystal and polycrystalline Ni-rich NiTiHf high temperature shape memory alloys,2015.0,50.7,29.3,900.0,Ni50.7Ti29.3Hf20.0 %,20.0
S. M. Saghaian,Mechanical Engineering,Shape memory behavior of single crystal and polycrystalline Ni-rich NiTiHf high temperature shape memory alloys,2015.0,50.7,29.3,900.0,Ni50.7Ti29.3Hf20.0 %,20.0
S. M. Saghaian,Mechanical Engineering,Shape memory behavior of single crystal and polycrystalline Ni-rich NiTiHf high temperature shape memory alloys,2015.0,50.7,29.3,900.0,Ni50.7Ti29.3Hf20.0 %,20.0
S. M. Saghaian,Mechanical Engineering,Shape memory behavior of single crystal and polycrystalline Ni-rich NiTiHf high temperature shape memory alloys,2015.0,50.7,29.3,900.0,Ni50.7Ti29.3Hf20.0 %,20.0
S. M. Saghaian,Mechanical Engineering,Shape memory behavior of single crystal and polycrystalline Ni-rich NiTiHf high temperature shape memory alloys,2015.0,50.7,29.3,900.0,Ni50.7Ti29.3Hf20.0 %,20.0
S. M. Saghaian,Mechanical Engineering,Shape memory behavior of single crystal and polycrystalline Ni-rich NiTiHf high temperature shape memory alloys,2015.0,50.7,29.3,900.0,Ni50.7Ti29.3Hf20.0 %,20.0
S. M. Saghaian,Mechanical Engineering,Shape memory behavior of single crystal and polycrystalline Ni-rich NiTiHf high temperature shape memory alloys,2015.0,50.7,29.3,300.0,Ni50.7Ti29.3Hf20.0 %,20.0
S. M. Saghaian,Mechanical Engineering,Shape memory behavior of single crystal and polycrystalline Ni-rich NiTiHf high temperature shape memory alloys,2015.0,50.7,29.3,400.0,Ni50.7Ti29.3Hf20.0 %,20.0
S. M. Saghaian,Mechanical Engineering,Shape memory behavior of single crystal and polycrystalline Ni-rich NiTiHf high temperature shape memory alloys,2015.0,50.7,29.3,500.0,Ni50.7Ti29.3Hf20.0 %,20.0
S. M. Saghaian,Mechanical Engineering,Shape memory behavior of single crystal and polycrystalline Ni-rich NiTiHf high temperature shape memory alloys,2015.0,50.7,29.3,600.0,Ni50.7Ti29.3Hf20.0 %,20.0
